Ensembl_Danio	Mouse_homology_percentage	MGI_Symbol	Ensembl_Mouse	EntrezGeneID_Mouse	EntrezGeneID_Danio	Zfin_Symbol	Description	num_orthologues	unique_ortho_check	baseMean	log2FoldChange	lfcSE	pvalue	padj	SRR3143894	SRR3143897	SRR3143899	SRR3143916	SRR5809464	SRR5809465	SRR5809466	SRR5809467	SRR5809472	SRR5809473	SRR5809474	SRR5809475	SRR6910771	SRR6910772	SRR6910773	SRR6910774	SRR6910775	SRR6910776	SRR8867570	SRR8867571	SRR8867572	SRR11033311	SRR11033312	SRR11033313	SRR11294120	SRR11294121	SRR11294122	SRR11294126	SRR11294127	SRR11294128	SRR12554271	SRR12554272	SRR12554273	SRR12554274	SRR12554275	SRR12554276
ENSDARG00000001873	60.4167	Phgdh	ENSMUSG00000053398	236539	321928	phgdh	phosphoglycerate dehydrogenase [Source:ZFIN;Acc:ZDB-GENE-030131-647]	1	1	20.611428313739	2.40075150096388	0.659394896345734	6.51258891602346e-07	2.30250118382302e-05	58.073967076362	34.8942988488057	2.00770091912844	22.5923155084297	9.34430259542001	10.7476028638381	5.24354302839075	6.01083101801938	6.76524915941508	51.1558325016107	10.1498694716991	8.01622428284465	12.7968523624921	17.7981808013967	20.1292859970967	0.905742170817545	0.820890765030363	0.940923220277571	29.1119812510326	34.4929202462893	38.4254401564557	9.03482911966613	7.20692011474505	13.3328572690961	83.2111982493643	87.1008218198822	36.3068217069911	0.711571829063552	12.1697825247215	6.18025032048274	0.374150670860309	0.339856568819257	4.49435007462029	37.633000514699	32.0176402433434	31.4734140233957
ENSDARG00000001937	35.7438	Slc2a7	ENSMUSG00000062064	435818	100334818		solute carrier family 2, facilitated glucose transporter member 1-like [Source:NCBI gene;Acc:100334818]	1	1	7.07345205997592	4.00813880205869	1.00161024229127	1.98371205219251e-08	1.28004192423073e-06	22.655228914405	31.9245712872052	13.551981204117	9.53897765911478	0	0	0	0	0	6.39447906270134	0	0	18.8189005330767	14.7028450098494	12.3872529212903	0	0	0	0	0.733891920133816	0	0	0	0.888857151273073	46.5003754922918	28.6979586342965	19.894148880543	12.0967210940804	7.43708932066316	7.55363928059002	0.374150670860309	0	0	0.249225168971517	0	0.243979953669734
ENSDARG00000001953	72.3881	Pfkfb3	ENSMUSG00000026773	170768	554477	pfkfb3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2724]	1	1	191.608013015154	1.7567035972942	0.269075153029772	6.78961569523394e-13	1.40892035687626e-10	552.659950419006	575.755931005295	176.175755653521	222.91084634984	37.37721038168	48.3642128872715	36.7048011987352	48.086648144155	94.7134882318111	198.228850943742	263.896606264178	336.681419879475	176.897665010921	107.562918756267	135.485578826613	65.2134362988633	76.3428411478237	31.9913894894374	86.7165398966929	60.1791374509729	52.219187904927	238.777626734034	169.362622696509	119.106858270592	944.202361311904	527.136187545761	756.475011182649	88.2349068038804	252.861036902548	88.5835879269193	35.5443137317294	60.1546126810084	35.2057422511922	53.5834113288761	92.528042905075	51.9677301316534
ENSDARG00000001971	72.5322	Cthrc1	ENSMUSG00000054196	68588	566140	cthrc1b	collagen triple helix repeat containing 1b [Source:ZFIN;Acc:ZDB-GENE-050420-46]	1	1	8.90367124777216	2.23649678365635	0.546802899886374	1.40433514502741e-07	6.45012971851455e-06	25.5270184951042	15.2198537532025	3.01155137869266	4.51846310168595	4.67215129771	5.37380143191905	0	0	13.5304983188302	25.5779162508054	50.7493473584957	16.0324485656893	18.0661445117536	8.51217342675492	6.96782976822579	0	7.38801688527326	0.940923220277571	4.33582699483465	6.60502728120434	0.985267696319378	6.45344937119009	9.60922681966007	0.888857151273073	15.6632843763509	13.5937698794036	17.4073802704752	5.69257463250842	6.76099029151197	4.80686136037547	2.61905469602216	1.69928284409628	2.24717503731014	8.72288091400309	2.9373981874627	3.41571935137628
ENSDARG00000002235	66.899	Mmp14	ENSMUSG00000000957	17387	373882	mmp14a	matrix metallopeptidase 14a (membrane-inserted) [Source:ZFIN;Acc:ZDB-GENE-030901-1]	1	1	478.213969239542	1.35853023568556	0.158464744263218	8.27843501811439e-19	5.2771260315471e-16	679.018691969772	687.863146455713	307.680165856434	281.650866671757	219.59111099237	327.801887347062	141.57566176655	204.368254612659	696.820663419753	677.814780646342	304.496084150974	593.200596930504	688.771759510607	470.491040315181	607.749596450805	157.599137722253	311.938490711538	167.484333209408	937.158034740688	807.281112147197	763.582464647518	259.428664721842	350.736778917592	234.658287936091	656.878988533217	931.424973218394	782.834758449369	221.298838838765	315.062147584458	224.54909497754	224.864553187046	196.77695334635	238.949612300645	1191.04708251488	667.670608010271	685.583669811954
ENSDARG00000002298	51.3089	Ankrd22	ENSMUSG00000024774	52024	393244	ankrd22	ankyrin repeat domain 22 [Source:ZFIN;Acc:ZDB-GENE-040426-1120]	1	1	11.4355314560164	1.22453240230145	0.536589726576908	0.000232447222047859	0.00276555559542483	11.4871583227969	12.6213421368021	18.5712335019381	4.51846310168595	0	5.37380143191905	0	6.01083101801938	13.5304983188302	6.39447906270134	50.7493473584957	40.0811214142232	17.3133884904306	12.381343166189	6.19362646064515	9.05742170817545	9.02979841533399	0.940923220277571	16.1045002665287	15.4117303228101	2.95580308895813	9.03482911966613	9.60922681966007	13.3328572690961	18.6001501969167	10.572932128425	13.9259042163801	4.98100280344486	16.2263766996287	6.86694480053638	2.99320536688247	2.3789959817348	8.23964180347053	11.7135829416613	9.10593438113436	15.3707370811933
ENSDARG00000002304	76.9231	Gins2	ENSMUSG00000031821	272551	554146	gins2	GINS complex subunit 2 [Source:ZFIN;Acc:ZDB-GENE-050419-19]	1	1	33.8350617067094	1.11560030292446	0.295751127975063	4.42315567179122e-06	0.000114447112806642	15.6352988282513	21.5305248216035	3.51347660847477	15.5635951280294	4.67215129771	5.37380143191905	5.24354302839075	30.0541550900969	40.5914949564905	57.5503115643121	0	40.0811214142232	27.0992167676304	23.9888523844911	41.8069786093548	19.0205855871684	15.5969245355769	10.3501554230533	122.64196356818	104.946544579136	105.423643506173	9.03482911966613	10.8103801721176	4.44428575636537	24.4738818380483	33.2292152607643	32.825345652896	2.84628731625421	7.43708932066316	5.4935558404291	12.7211228092505	15.9732587345051	10.1122876678956	108.662173671581	110.739911667344	118.574257483491
ENSDARG00000002396	NA	NA	NA	NA	402986	cry-dash	cryptochrome DASH [Source:NCBI gene;Acc:402986]	1	1	76.039236325256	1.01942653384708	0.287864639296654	9.41924306377802e-06	0.000212828353479736	87.7491260769207	56.4248236704093	94.3619431990367	53.7195057644885	0	64.4856171830287	31.4612581703445	36.0649861081163	135.304983188302	102.311665003221	253.746736792478	144.292037091204	98.6110387933218	58.0375460915108	81.2913472959676	55.2502724198703	56.641462787095	90.3286291466469	66.8956164917345	55.0418940100362	70.9392741349952	105.836569687518	105.701495016261	51.5537147738382	57.2688835010331	53.8716065591179	64.6559838617649	111.716777162978	60.1728135944565	103.690866488099	50.884491237002	51.3183418917078	40.0746214986976	41.3713780492718	73.1412148678212	73.1939861009203
ENSDARG00000002768	NA	NA	NA	NA	58028	pvalb2	parvalbumin 2 [Source:NCBI gene;Acc:58028]	1	1	6.15490793887263	1.39844790582825	0.890888171284116	0.000490394491220344	0.00500293436501518	1.59543865594401	2.22729567120037	1.00385045956422	1.00410291148577	0	0	20.974172113563	0	0	0	0	56.1135699799125	38.3905570874764	19.3458486971703	15.4840661516129	3.62296868327018	2.46267229509109	1.88184644055514	1.2388077128099	5.13724344093671	12.8084800521519	7.74413924542811	1.20115335245751	0.888857151273073	1.4684329102829	0.503472958496429	0.994707444027152	6.40414646157197	0	0.686694480053638	3.36735603774278	2.3789959817348	0.374529172885024	0.249225168971517	6.16853619367166	5.85551888807363
ENSDARG00000002877	72.1519	Reps1	ENSMUSG00000019854	19707	564535	reps1	RALBP1 associated Eps domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9536]	1	1	409.146233251423	1.02173389221564	0.134104089552276	2.49457087758181e-15	7.83220790758373e-13	502.563176622364	481.095864979279	483.353996280172	464.397596562167	238.27971618321	171.96164582141	267.420694447928	300.541550900969	385.619202086659	850.465715339278	984.537338754816	705.427736890329	554.028431693778	439.537682399709	469.16720439387	353.239446618843	378.430642678997	317.091125233542	211.836118890493	189.344115394524	216.758893190263	440.125247115164	532.110935138676	457.761432905633	493.393457855054	533.177863047718	463.036315194639	454.69439877161	475.973716522443	480.686136037546	266.39527765254	283.44037839526	268.911946131447	240.253062888542	175.362671791523	198.843662240834
ENSDARG00000002986	59.3333	Gda	ENSMUSG00000058624	14544	553701	gda	guanine deaminase [Source:ZFIN;Acc:ZDB-GENE-050522-434]	1	1	88.6879982276585	2.66184080261686	0.689394986563142	2.35016258721943e-07	9.88760403694958e-06	265.480992349084	269.131560270044	44.1694202208257	52.7154028530027	0	0	0	6.01083101801938	13.5304983188302	19.183437188104	152.248042075487	40.0811214142232	20.3244125757228	23.2150184366043	29.4197256880645	4.52871085408773	8.20890765030362	4.70461610138786	377.836352407019	94.6720576972622	14.7790154447907	29.6858671074744	25.2242204016077	70.2197149505728	498.777711859425	133.420334001554	377.988828730318	0.711571829063552	81.8079825272948	6.86694480053638	3.36735603774278	3.05870911937331	4.49435007462029	41.8698283872148	224.710961340896	250.323432465148
ENSDARG00000003193	35.5972	Rassf7	ENSMUSG00000038618	66985	368288	rassf7b	Ras association domain family member 7b [Source:ZFIN;Acc:ZDB-GENE-030429-1]	1	1	2.90568181118295	1.89700592054337	0.885228262740849	6.68791978584657e-05	0.00103828103774958	7.65810554853126	5.19702323280085	0.50192522978211	0.502051455742883	0	0	5.24354302839075	0	0	12.7889581254027	10.1498694716991	16.0324485656893	3.76378010661534	0.773833947886811	5.41942315306451	0	0.820890765030363	0	0.619403856404949	0.733891920133816	0.985267696319378	1.29068987423802	1.20115335245751	1.77771430254615	4.4052987308487	11.5798780454179	6.46559838617649	0.711571829063552	0	0	0	1.01956970645777	0.374529172885024	2.24302652074365	0.881219456238809	1.46387972201841
ENSDARG00000003200	47.8331	Foxm1	ENSMUSG00000001517	14235	394072	foxm1	forkhead box M1 [Source:ZFIN;Acc:ZDB-GENE-040426-1275]	1	1	32.7378363838468	1.19975236817884	0.31061700026194	3.14929741808259e-06	8.58142752419499e-05	40.2050541297891	41.9474018076069	9.53657936586009	11.5471834820863	9.34430259542001	21.4952057276762	20.974172113563	12.0216620360388	54.1219932753206	31.9723953135067	30.4496084150974	24.0486728485339	32.3685089168919	18.5720147492835	42.5811819169354	18.1148434163509	7.38801688527326	11.2910786433309	109.634482583676	88.8009223361917	32.5138339785395	7.74413924542811	10.8103801721176	9.77742866400381	55.3109729539892	66.4584305215286	57.1956780315613	4.26943097438131	11.4936834955703	4.12016688032183	10.1020681132283	14.2739758904088	10.1122876678956	71.7768486637968	99.5777985549854	76.6097054522966
ENSDARG00000003259	63.7255	Lox	ENSMUSG00000024529	16948	404621	loxa	lysyl oxidase a [Source:ZFIN;Acc:ZDB-GENE-040426-2398]	1	1	142.321043463722	1.95692469488582	0.36332154303251	3.75388947683751e-10	3.77831670022746e-08	202.939797036078	260.222377585243	28.1078128677982	58.2379688661744	56.06581557252	32.2428085915143	36.7048011987352	6.01083101801938	236.783720579528	159.861976567533	91.3488252452922	152.308261374048	197.974833607967	61.9067158309449	152.518051593387	40.7583976867895	50.0743366668521	11.2910786433309	436.060314909084	193.013574995193	447.311534128998	23.2324177362843	62.4599743277904	37.3320003534691	196.770009977909	361.997057158933	284.983682713779	9.25043377782618	73.6947941774804	8.92702824069729	32.1769576939866	35.0052265883834	27.3406296206067	427.670389955123	309.895508777315	321.077619029371
ENSDARG00000003533	65.2115	Col8a1	ENSMUSG00000068196	12837	562442	col8a1b	collagen, type VIII, alpha 1b [Source:ZFIN;Acc:ZDB-GENE-060503-140]	1	1	100.289372731103	3.0913223557069	0.434129136087681	6.40621148154898e-15	1.87168145452589e-12	62.2221075818165	96.8873616972159	8.53272890629587	48.1969397513168	0	5.37380143191905	0	0	473.567441159055	223.806767194547	101.498694716991	248.502952768184	276.261459825566	92.0862397985305	116.904699444677	12.6803903914456	28.7311767760627	60.2190860977646	241.56750399793	128.431086023418	192.127200782279	24.5231076105224	20.4196069917776	18.6660001767345	71.9532126038621	169.1669140548	202.920318581539	18.5008675556524	12.1697825247215	11.6738061609118	26.9388483019423	21.0711072667939	27.7151587934918	303.307030638336	119.845846048478	143.948172665143
ENSDARG00000003904	28.4	Sycp1	ENSMUSG00000027855	20957	402797	sycp1	synaptonemal complex protein 1 [Source:ZFIN;Acc:ZDB-GENE-040910-6]	1	1	16.4448768132368	1.44785400158002	0.295977314489051	3.18915243067099e-08	1.88977494455197e-06	20.1025270648946	13.3637740272022	14.0539064338991	11.0451320263434	4.67215129771	10.7476028638381	10.4870860567815	12.0216620360388	20.2957474782452	38.366874376208	30.4496084150974	48.0973456970679	24.0881926823382	19.3458486971703	20.1292859970967	6.34019519572282	9.85068918036435	11.2910786433309	20.4403272613633	20.5489737637468	16.7495508374294	6.45344937119009	22.8219136966927	8.88857151273073	22.5159712910045	21.6493372153464	18.4020877145023	9.25043377782618	12.1697825247215	8.92702824069729	4.1156573794634	10.1956970645777	5.99246676616038	14.7042849693195	18.7993483997613	24.6419753206432
ENSDARG00000003991	81.7204	Fhl2	ENSMUSG00000008136	14200	450007	fhl2b	four and a half LIM domains 2b [Source:ZFIN;Acc:ZDB-GENE-041010-121]	1	1	228.285213977192	-1.02326847489623	0.33398764286497	4.36407020006774e-05	0.000737370126334338	57.7548793451732	45.2883453144074	198.762390993716	126.014915391464	303.68983435115	1268.2171379329	209.74172113563	324.584874973046	155.600730666547	70.3392696897147	355.24543150947	96.1946913941358	176.144908989598	371.440294985669	98.3238200627417	314.292533273688	233.132977268623	484.575458442949	79.2836936198335	136.50389714489	110.34998198777	256.847284973366	193.385689745659	118.218001119319	30.3476134791799	41.2847825967072	52.7194945334391	147.295368616155	274.496205835386	184.720815134429	476.667954676034	483.955753998622	422.094377841422	138.07074361022	86.065766892657	96.6160616532149
ENSDARG00000003994	65.2651	Syt9	ENSMUSG00000062542	60510	798433	syt9a	synaptotagmin IXa [Source:ZFIN;Acc:ZDB-GENE-031002-18]	1	1	9.11717922904827	1.42475769485221	0.690854899808547	0.000218258629765042	0.00263564209858635	21.6979657208386	32.2957872324053	7.52887844673165	13.5553893050578	4.67215129771	5.37380143191905	0	0	0	0	0	0	7.52756021323067	11.6075092183022	10.0646429985484	0.905742170817545	0	0.940923220277571	2.4776154256198	2.20167576040145	3.94107078527751	7.74413924542811	9.60922681966007	6.22200005891151	55.8004505907502	54.8785524761108	45.756542425249	2.84628731625421	7.43708932066316	0.686694480053638	1.12245201258093	2.03913941291554	2.24717503731014	2.49225168971517	2.34991854997016	2.19581958302761
ENSDARG00000004311	66.899	Ldlrap1	ENSMUSG00000037295	100017	368278	ldlrap1a	low density lipoprotein receptor adaptor protein 1a [Source:ZFIN;Acc:ZDB-GENE-030328-13]	1	1	33.0564592869264	1.2222940040116	0.258236349409623	1.05059303706674e-07	5.01140025572242e-06	28.0797203446146	22.6441726572037	18.069308272156	15.5635951280294	37.37721038168	0	5.24354302839075	6.01083101801938	40.5914949564905	57.5503115643121	192.847519962284	48.0973456970679	66.995285897753	57.263712143624	47.2264017624193	26.2665229537088	28.7311767760627	39.518775251658	19.8209234049584	30.8234606456203	51.2339202086076	14.1975886166182	20.4196069917776	15.1105715716422	20.5580607439606	32.7257423022679	29.8412233208146	12.8082929231439	14.1980796121751	18.5407509614482	26.1905469602216	27.8682386431791	23.5953378917565	36.8853250077845	29.0802420558807	28.0576946720195
ENSDARG00000004497	73.3096	Tspan33	ENSMUSG00000001763	232670	436890	tspan33a	tetraspanin 33a [Source:NCBI gene;Acc:436890]	1	1	14.5015166603862	1.51438846845986	0.449277260514378	8.10597574553206e-06	0.000188625338255545	32.5469485812579	25.6139002188042	12.5481307445528	12.0492349378292	0	10.7476028638381	0	12.0216620360388	6.76524915941508	12.7889581254027	20.2997389433983	32.0648971313786	20.3244125757228	4.64300368732087	13.9356595364516	0.905742170817545	7.38801688527326	0.940923220277571	22.2985388305782	26.4201091248174	9.85267696319378	7.74413924542811	9.60922681966007	15.9994287229153	42.5845543982041	18.1250265058714	41.7777126491404	8.53886194876262	13.5219805830239	8.24033376064365	3.36735603774278	2.71885255055405	5.61793759327536	11.7135829416613	24.6741447746867	23.6660555059642
ENSDARG00000004635	NA	NA	NA	NA	562195	epha7	eph receptor A7 [Source:ZFIN;Acc:ZDB-GENE-030131-3745]	1	1	53.8193693553118	1.47121170088844	0.205866095705493	3.99483803019758e-14	1.03747423213872e-11	30.9515099253138	35.6367307392059	18.5712335019381	22.0902640526869	56.06581557252	26.8690071595953	15.7306290851722	72.1299722162325	81.1829899129809	147.073018442131	20.2997389433983	120.24336424267	137.001595880798	86.6694021633228	96.0012101399998	33.5124603202492	38.581865956427	19.759387625829	127.59719441942	68.9858404925787	73.8950772239534	16.7789683650942	24.0230670491502	20.4437144792807	36.7108227570725	44.8090933061822	26.3597472667195	12.8082929231439	22.3112679619895	19.9141399215555	32.5511083648469	37.044366001299	35.5802714240773	117.385054585584	81.659669611463	80.2694047573426
ENSDARG00000004713	74.2574	Mad2l1	ENSMUSG00000029910	56150	550434	mad2l1	MAD2 mitotic arrest deficient-like 1 (yeast) [Source:ZFIN;Acc:ZDB-GENE-030515-3]	1	1	40.1708683133468	1.45985829089487	0.263360032703093	1.12356750472694e-09	1.01876577713086e-07	35.7378258931459	47.8868569308079	8.03080367651376	12.5512863935721	0	16.1214042957572	31.4612581703445	18.0324930540581	40.5914949564905	57.5503115643121	81.1989557735931	40.0811214142232	45.9181173007071	23.9888523844911	57.2910447609676	20.8320699288035	14.7760337705465	14.1138483041636	123.261367424585	89.5348142563255	97.5415019356184	6.45344937119009	8.40807346720256	13.3328572690961	47.4793307658138	62.4306468535572	55.7036168655205	4.26943097438131	12.8458815538727	3.43347240026819	15.714328176133	16.6529718721436	8.98870014924057	83.9888819434012	95.7591809112839	134.188974518354
ENSDARG00000004874	29.8817	Spata6l	ENSMUSG00000064202	381218	393384	spata6l	spermatogenesis associated 6-like [Source:ZFIN;Acc:ZDB-GENE-040426-1369]	1	1	18.4474215518285	-1.05176828897555	0.337076957420034	3.63668331684746e-05	0.000644492588485284	4.78631596783204	9.28039863000152	13.551981204117	13.053337849315	60.73796687023	16.1214042957572	15.7306290851722	36.0649861081163	0	0	10.1498694716991	24.0486728485339	15.0551204264613	2.32150184366043	19.3550826895161	26.2665229537088	22.9849414208501	28.2276966083271	37.164231384297	20.5489737637468	27.5874954969426	11.6162088681422	12.0115335245751	11.55514296655	6.36320927789257	10.0694591699286	11.4391356063123	12.0967210940804	10.141485437268	7.55363928059002	26.9388483019423	28.2080952119983	26.2170421019517	33.1469474732117	26.142843868418	27.56973476468
